title:TN02_L1_LHND_M, start timestamp:1594359012.666527, stop timestamp:1594359073.026659, headset type:EPOCPLUS, headset serial:3B9AE84A, headset firmware:625, subject name:Minh&Ha, channels:49, sampling rate:eeg_128;mot_64, samples:7662      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.GyroX,MOT.GyroY,MOT.GyroZ,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1594359012.666527,97.000000,0.000000,4133.846191,4162.436035,4232.307617,4179.358887,4165.256348,4177.436035,4177.179688,4159.871582,4172.692383,4167.307617,4181.153809,4139.615234,4184.871582,4133.077148,1990.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
1594359012.674308,98.000000,0.000000,4114.358887,4137.563965,4239.102539,4161.794922,4156.922852,4163.077148,4169.102539,4163.461426,4158.589844,4137.563965,4172.692383,4133.205078,4162.948730,4113.205078,2681.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,49.000000,0.000000,8156.000000,8112.000000,8173.000000,4173.000000,8066.000000,7515.000000,8189.000000,8176.000000,7868.000000
1594359012.682189,99.000000,0.000000,4139.358887,4157.820313,4229.743652,4183.077148,4169.102539,4189.102539,4201.153809,4208.077148,4190.128418,4203.333496,4193.205078,4145.512695,4175.256348,4134.358887,3505.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
1594359012.689970,100.000000,0.000000,4131.794922,4135.641113,4249.615234,4161.666504,4152.820313,4168.589844,4173.974121,4190.000000,4181.666504,4209.615234,4175.000000,4136.666504,4170.641113,4132.948730,2109.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,50.000000,0.000000,8157.000000,8113.000000,8168.000000,4167.000000,8093.000000,7493.000000,8188.000000,8174.000000,7868.000000
1594359012.697850,101.000000,0.000000,4149.102539,4153.333496,4241.794922,4173.461426,4161.794922,4183.846191,4183.077148,4195.512695,4192.948730,4193.205078,4178.205078,4141.153809,4183.461426,4168.461426,1990.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
1594359012.705631,102.000000,0.000000,4108.333496,4147.051270,4245.000000,4164.615234,4160.512695,4181.538574,4184.102539,4183.333496,4184.230957,4165.512695,4182.948730,4143.205078,4165.769043,4137.563965,2681.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,51.000000,0.000000,8158.000000,8108.000000,8162.000000,4195.000000,8061.000000,7494.000000,8190.000000,8155.000000,7869.000000
1594359012.713512,103.000000,0.000000,4085.128174,4129.615234,4260.641113,4150.384766,4152.692383,4169.102539,4172.307617,4155.384766,4165.256348,4151.410156,4174.230957,4134.743652,4146.410156,4085.256348,3505.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
1594359012.721293,104.000000,0.000000,4162.563965,4164.743652,4250.000000,4184.871582,4169.743652,4193.846191,4190.897461,4177.179688,4188.205078,4190.769043,4184.615234,4145.128418,4173.461426,4135.000000,2109.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,52.000000,0.000000,8154.000000,8106.000000,8163.000000,4192.000000,8021.000000,7507.000000,8188.000000,8174.000000,7870.000000
1594359012.729173,105.000000,0.000000,4160.128418,4143.333496,4266.282227,4171.794922,4155.384766,4164.487305,4162.820313,4153.846191,4162.563965,4171.153809,4169.102539,4133.205078,4157.051270,4152.692383,1990.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
1594359012.736954,106.000000,0.000000,4136.153809,4149.743652,4259.871582,4177.179688,4162.692383,4169.358887,4173.333496,4153.205078,4160.128418,4165.384766,4175.512695,4124.871582,4162.436035,4157.051270,2681.000000,3.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,53.000000,0.000000,8157.000000,8121.000000,8167.000000,4182.000000,8027.000000,7515.000000,8188.000000,8173.000000,7870.000000
