title:TN02_L3_TTH_M, start timestamp:1594375802.839612, stop timestamp:1594375864.253647, headset type:EPOCPLUS, headset serial:3B9AE84A, headset firmware:625, subject name:Minh&Ha, channels:49, sampling rate:eeg_128;mot_64, samples:7795      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.GyroX,MOT.GyroY,MOT.GyroZ,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1594375802.839612,112.000000,0.000000,4212.436035,4165.000000,4234.487305,4192.179688,4171.282227,4162.948730,4162.948730,4154.871582,4155.769043,4184.871582,4125.897461,4148.077148,4201.282227,4171.794922,1022.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,56.000000,0.000000,8185.000000,8124.000000,8139.000000,4614.000000,7623.000000,6153.000000,8289.000000,8232.000000,7939.000000
1594375802.847593,113.000000,0.000000,4165.256348,4133.717773,4209.743652,4164.102539,4146.538574,4135.641113,4137.307617,4125.512695,4133.205078,4153.717773,4108.205078,4137.563965,4181.538574,4150.641113,1426.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
1594375802.855475,114.000000,0.000000,4141.282227,4121.922852,4198.077148,4157.948730,4142.436035,4127.820313,4130.256348,4117.820313,4127.436035,4135.769043,4108.077148,4134.358887,4172.436035,4132.436035,1860.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,57.000000,0.000000,8185.000000,8123.000000,8143.000000,4615.000000,7612.000000,6129.000000,8282.000000,8234.000000,7940.000000
1594375802.863456,115.000000,0.000000,4190.000000,4158.717773,4232.692383,4191.666504,4174.487305,4160.641113,4163.589844,4164.871582,4162.563965,4188.846191,4129.743652,4151.666504,4205.000000,4165.256348,2556.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
1594375802.871338,116.000000,0.000000,4153.974121,4117.307617,4192.436035,4150.128418,4125.000000,4112.179688,4117.051270,4119.615234,4132.307617,4142.692383,4109.230957,4124.871582,4172.051270,4122.692383,1022.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,58.000000,0.000000,8171.000000,8118.000000,8151.000000,4629.000000,7626.000000,6130.000000,8283.000000,8235.000000,7938.000000
1594375802.879319,117.000000,0.000000,4177.307617,4156.666504,4204.743652,4172.948730,4160.256348,4149.615234,4150.641113,4148.846191,4151.666504,4158.589844,4115.000000,4136.922852,4186.666504,4155.128418,1426.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
1594375802.887201,118.000000,0.000000,4150.384766,4142.436035,4199.358887,4170.512695,4148.974121,4139.487305,4146.282227,4148.205078,4147.179688,4149.487305,4106.666504,4130.000000,4178.846191,4140.128418,1860.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,59.000000,0.000000,8164.000000,8118.000000,8158.000000,4641.000000,7635.000000,6129.000000,8278.000000,8234.000000,7937.000000
1594375802.895183,119.000000,0.000000,4141.794922,4123.717773,4191.794922,4164.743652,4141.410156,4130.384766,4145.000000,4138.333496,4144.230957,4145.384766,4108.974121,4127.948730,4176.538574,4126.025879,2556.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
1594375802.903064,120.000000,0.000000,4200.897461,4152.692383,4221.282227,4184.102539,4169.230957,4159.871582,4168.461426,4163.461426,4163.846191,4180.897461,4125.769043,4147.820313,4202.820313,4166.666504,1022.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,60.000000,0.000000,8157.000000,8106.000000,8178.000000,4602.000000,7634.000000,6140.000000,8284.000000,8231.000000,7940.000000
1594375802.911046,121.000000,0.000000,4165.384766,4111.410156,4189.871582,4144.487305,4115.384766,4110.512695,4116.794922,4117.820313,4125.641113,4127.179688,4105.000000,4124.230957,4170.769043,4124.615234,1426.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,
